company_name,company_website,ats,job_title,job_location,job_type,job_salary,job_description_short,job_contact_person,job_contact_email,job_url,source_raw,date
Ramp Network,https://ramp.com/,Ashby,Summer 2026 | Applied Scientist Intern,"New York, NY (HQ)",Intern,,"ABOUT RAMP

At Ramp, we’re rethinking how modern finance teams function in the age of AI. We believe AI isn’t just the next big wave. It’s the new foundation for how business gets done. We’re investing in that future — and in the people bold enough to build it.

Ramp is a financial operations platform designed to save companies time and money. Our all-in-one solution combines payments, corporate cards, vendor management, procurement, travel booking, and automated bookkeeping with built-in intell",,,https://jobs.ashbyhq.com/ramp/43ac03c8-65f5-4522-ab3d-6d496ae7d925,https://api.ashbyhq.com/posting-api/job-board/ramp?includeCompensation=true,2025-12-19
Ramp Network,https://ramp.com/,Ashby,Head of Customer Success,"New York, NY (HQ)",FullTime,,"ABOUT RAMP

At Ramp, we’re rethinking how modern finance teams function in the age of AI. We believe AI isn’t just the next big wave. It’s the new foundation for how business gets done. We’re investing in that future — and in the people bold enough to build it.

Ramp is a financial operations platform designed to save companies time and money. Our all-in-one solution combines payments, corporate cards, vendor management, procurement, travel booking, and automated bookkeeping with built-in intell",,,https://jobs.ashbyhq.com/ramp/23dbc992-43b7-4e60-a8ed-dcd2ac948dec,https://api.ashbyhq.com/posting-api/job-board/ramp?includeCompensation=true,2025-12-19
Ramp Network,https://ramp.com/,Ashby,Staff Product Designer,"New York, NY (HQ)",FullTime,,"ABOUT RAMP

At Ramp, we’re rethinking how modern finance teams function in the age of AI. We believe AI isn’t just the next big wave. It’s the new foundation for how business gets done. We’re investing in that future — and in the people bold enough to build it.

Ramp is a financial operations platform designed to save companies time and money. Our all-in-one solution combines payments, corporate cards, vendor management, procurement, travel booking, and automated bookkeeping with built-in intell",,,https://jobs.ashbyhq.com/ramp/eca54d0e-232a-4c3e-bfcc-d6c6add393f5,https://api.ashbyhq.com/posting-api/job-board/ramp?includeCompensation=true,2025-12-19
Ramp Network,https://ramp.com/,Ashby,Senior Accountant,"San Francisco, CA",FullTime,,"ABOUT RAMP

At Ramp, we’re rethinking how modern finance teams function in the age of AI. We believe AI isn’t just the next big wave. It’s the new foundation for how business gets done. We’re investing in that future — and in the people bold enough to build it.

Ramp is a financial operations platform designed to save companies time and money. Our all-in-one solution combines payments, corporate cards, vendor management, procurement, travel booking, and automated bookkeeping with built-in intell",,,https://jobs.ashbyhq.com/ramp/b26ce73c-9274-4ebd-a4bd-03ca7a31e8f5,https://api.ashbyhq.com/posting-api/job-board/ramp?includeCompensation=true,2025-12-19
Ramp Network,https://ramp.com/,Ashby,Product Operations Specialist,"New York, NY (HQ)",FullTime,,"ABOUT RAMP

At Ramp, we’re rethinking how modern finance teams function in the age of AI. We believe AI isn’t just the next big wave. It’s the new foundation for how business gets done. We’re investing in that future — and in the people bold enough to build it.

Ramp is a financial operations platform designed to save companies time and money. Our all-in-one solution combines payments, corporate cards, vendor management, procurement, travel booking, and automated bookkeeping with built-in intell",,,https://jobs.ashbyhq.com/ramp/4e795fb2-b5e7-42f1-b8d9-609305d7c0cc,https://api.ashbyhq.com/posting-api/job-board/ramp?includeCompensation=true,2025-12-19
Ramp Network,https://ramp.com/,Ashby,Senior Manager | Enterprise Implementations ,"New York, NY (HQ)",FullTime,,"ABOUT RAMP

At Ramp, we’re rethinking how modern finance teams function in the age of AI. We believe AI isn’t just the next big wave. It’s the new foundation for how business gets done. We’re investing in that future — and in the people bold enough to build it.

Ramp is a financial operations platform designed to save companies time and money. Our all-in-one solution combines payments, corporate cards, vendor management, procurement, travel booking, and automated bookkeeping with built-in intell",,,https://jobs.ashbyhq.com/ramp/f338c3e5-52fb-4c2d-babb-715844d87ef1,https://api.ashbyhq.com/posting-api/job-board/ramp?includeCompensation=true,2025-12-19
Ramp Network,https://ramp.com/,Ashby,Partner Development Representative | Accounting ,"New York, NY (HQ)",FullTime,,"ABOUT RAMP

At Ramp, we’re rethinking how modern finance teams function in the age of AI. We believe AI isn’t just the next big wave. It’s the new foundation for how business gets done. We’re investing in that future — and in the people bold enough to build it.

Ramp is a financial operations platform designed to save companies time and money. Our all-in-one solution combines payments, corporate cards, vendor management, procurement, travel booking, and automated bookkeeping with built-in intell",,,https://jobs.ashbyhq.com/ramp/b55447c0-4adc-42eb-9ca2-f88fd44e0e5b,https://api.ashbyhq.com/posting-api/job-board/ramp?includeCompensation=true,2025-12-19
Ramp Network,https://ramp.com/,Ashby,Lead Product Manager | Travel,"New York, NY (HQ)",FullTime,,"ABOUT RAMP

At Ramp, we’re rethinking how modern finance teams function in the age of AI. We believe AI isn’t just the next big wave. It’s the new foundation for how business gets done. We’re investing in that future — and in the people bold enough to build it.

Ramp is a financial operations platform designed to save companies time and money. Our all-in-one solution combines payments, corporate cards, vendor management, procurement, travel booking, and automated bookkeeping with built-in intell",,,https://jobs.ashbyhq.com/ramp/42eae3b9-548a-443b-a3fa-f949bf4c9cfa,https://api.ashbyhq.com/posting-api/job-board/ramp?includeCompensation=true,2025-12-19
Alchemy,https://alchemy.com/,Greenhouse,Account Executive,"New York, New York, United States, San Francisco, California, United States",,,,,,https://job-boards.greenhouse.io/alchemy/jobs/4461901005,https://boards-api.greenhouse.io/v1/boards/alchemy/jobs,2025-12-19
Alchemy,https://alchemy.com/,Greenhouse,"Account Executive, Enterprise ","New York, New York, United States, San Francisco, California, United States",,,,,,https://job-boards.greenhouse.io/alchemy/jobs/4600392005,https://boards-api.greenhouse.io/v1/boards/alchemy/jobs,2025-12-19
Alchemy,https://alchemy.com/,Greenhouse,"Account Executive, Solana","New York, New York, United States, San Francisco, California, United States",,,,,,https://job-boards.greenhouse.io/alchemy/jobs/4600351005,https://boards-api.greenhouse.io/v1/boards/alchemy/jobs,2025-12-19
Alchemy,https://alchemy.com/,Greenhouse,Business Development Lead,Singapore,,,,,,https://job-boards.greenhouse.io/alchemy/jobs/4529188005,https://boards-api.greenhouse.io/v1/boards/alchemy/jobs,2025-12-19
Alchemy,https://alchemy.com/,Greenhouse,Head of Product Design,"New York, NY, San Francisco, CA, United States",,,,,,https://job-boards.greenhouse.io/alchemy/jobs/4611317005,https://boards-api.greenhouse.io/v1/boards/alchemy/jobs,2025-12-19
Alchemy,https://alchemy.com/,Greenhouse,"Principal Software Engineer, Backend",Bucharest,,,,,,https://job-boards.greenhouse.io/alchemy/jobs/4600128005,https://boards-api.greenhouse.io/v1/boards/alchemy/jobs,2025-12-19
Alchemy,https://alchemy.com/,Greenhouse,Product Engineer,"New York, New York, United States, San Francisco, California, United States",,,,,,https://job-boards.greenhouse.io/alchemy/jobs/4033855005,https://boards-api.greenhouse.io/v1/boards/alchemy/jobs,2025-12-19
Alchemy,https://alchemy.com/,Greenhouse,"Product Lead, Chain Services","New York, New York, United States, San Francisco, California, United States",,,,,,https://job-boards.greenhouse.io/alchemy/jobs/4493804005,https://boards-api.greenhouse.io/v1/boards/alchemy/jobs,2025-12-19
Alchemy,https://alchemy.com/,Greenhouse,"Product Lead, Node Services","New York, New York, United States, San Francisco, California, United States",,,,,,https://job-boards.greenhouse.io/alchemy/jobs/4437123005,https://boards-api.greenhouse.io/v1/boards/alchemy/jobs,2025-12-19
Alchemy,https://alchemy.com/,Greenhouse,Product Marketing Manager,"New York, New York, United States, San Francisco, California, United States, Remote",,,,,,https://job-boards.greenhouse.io/alchemy/jobs/4616104005,https://boards-api.greenhouse.io/v1/boards/alchemy/jobs,2025-12-19
Alchemy,https://alchemy.com/,Greenhouse,Sales Development Representative,Singapore,,,,,,https://job-boards.greenhouse.io/alchemy/jobs/4539418005,https://boards-api.greenhouse.io/v1/boards/alchemy/jobs,2025-12-19
Alchemy,https://alchemy.com/,Greenhouse,Sales Development Representative,"New York, New York, United States, San Francisco, California, United States",,,,,,https://job-boards.greenhouse.io/alchemy/jobs/4593927005,https://boards-api.greenhouse.io/v1/boards/alchemy/jobs,2025-12-19
Alchemy,https://alchemy.com/,Greenhouse,Sales Enablement Manager,"New York, New York, United States, San Francisco, California, United States",,,,,,https://job-boards.greenhouse.io/alchemy/jobs/4622534005,https://boards-api.greenhouse.io/v1/boards/alchemy/jobs,2025-12-19
Alchemy,https://alchemy.com/,Greenhouse,"Sales Manager, Commercial","New York, New York, United States, San Francisco, California, United States",,,,,,https://job-boards.greenhouse.io/alchemy/jobs/4635122005,https://boards-api.greenhouse.io/v1/boards/alchemy/jobs,2025-12-19
Alchemy,https://alchemy.com/,Greenhouse,Smart Contract Engineer,"New York, New York, United States, San Francisco, California, United States",,,,,,https://job-boards.greenhouse.io/alchemy/jobs/4020810005,https://boards-api.greenhouse.io/v1/boards/alchemy/jobs,2025-12-19
Alchemy,https://alchemy.com/,Greenhouse,Solutions Engineer,"New York, New York, United States, San Francisco, California, United States",,,,,,https://job-boards.greenhouse.io/alchemy/jobs/4538329005,https://boards-api.greenhouse.io/v1/boards/alchemy/jobs,2025-12-19
